Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality
Quincy Lewis,SF,6-7,215,23,UTA,35,1,Minnesota,1999 Rnd 1 Pick 19,United States
Rashard Lewis,F,6-10,235,21,SEA,78,2,Alief Elsik High School (Texas),1998 Rnd 2 Pick 3,United States
Randy Livingston,GF,6-4,209,25,GSW,2,4,LSU,1996 Rnd 2 Pick 13,United States
Art Long,PF,6-9,250,28,SAC,9,3,Cincinnati,"1996 NBA Draft, Undrafted",United States
Grant Long,PF,6-8,225,34,VAN,66,12,Eastern Michigan,1988 Rnd 2 Pick 8,United States
Luc Longley,C,7-3,298,32,NYK,25,9,New Mexico,1991 Rnd 1 Pick 7,Australia
Felipe Lopez,SF,6-5,199,26,"MIN, WAS",70,2,St. John's,1998 Rnd 1 Pick 24,Dominican Republic
Tyronn Lue,G,6-0,170,23,LAL,38,2,Nebraska,1998 Rnd 1 Pick 23,United States
George Lynch,SF,6-8,218,30,PHI,82,7,North Carolina,1993 Rnd 1 Pick 12,United States
Todd MacCulloch,C,7-0,280,25,PHI,63,1,Washington,1999 Rnd 2 Pick 18,Canada
Don MacLean,PF,6-10,235,31,MIA,8,8,UCLA,1992 Rnd 1 Pick 19,United States
Mark Madsen,C-F,6-9,240,25,LAL,70,0,Stanford,2000 Rnd 1 Pick 29,United States
Corey Maggette,GF,6-6,225,21,LAC,69,1,Duke,1999 Rnd 1 Pick 13,United States
Jamaal Magloire,C,6-11,259,22,CHA,74,0,Kentucky,2000 Rnd 1 Pick 19,Canada
Dan Majerle,SG,6-6,215,35,MIA,53,12,Central Michigan,1988 Rnd 1 Pick 14,United States
Karl Malone,PF,6-9,265,37,UTA,81,15,Louisiana Tech,1985 Rnd 1 Pick 13,United States
Matt Maloney,PF,6-3,192,29,ATL,55,5,Pennsylvania,"1995 NBA Draft, Undrafted",United States
Danny Manning,F,6-10,230,34,UTA,82,12,Kansas,1988 Rnd 1 Pick 1,United States
Stephon Marbury,G,6-2,180,24,NJN,67,4,Georgia Tech,1996 Rnd 1 Pick 4,United States
Shawn Marion,F,6-7,228,22,PHX,79,1,UNLV,1999 Rnd 1 Pick 9,United States
Donyell Marshall,F,6-9,245,27,UTA,81,6,Connecticut,1994 Rnd 1 Pick 4,United States
Darrick Martin,G,5-11,170,29,SAC,31,6,UCLA,"1992 NBA Draft, Undrafted",United States
Kenyon Martin,F,6-9,240,23,NJN,68,0,Cincinnati,2000 Rnd 1 Pick 1,United States
Jamal Mashburn,SF,6-8,247,28,CHA,76,7,Kentucky,1993 Rnd 1 Pick 4,United States
Anthony Mason,PF,6-7,250,34,MIA,80,12,Tennessee State,1988 Rnd 3 Pick 3,United States
Desmond Mason,G-F,6-7,224,23,SEA,78,0,Oklahoma State,2000 Rnd 1 Pick 17,United States
Tony Massenburg,PF,6-9,220,33,VAN,52,8,Maryland,1990 Rnd 2 Pick 16,United States
Vernon Maxwell,G,6-4,180,35,"DAL, PHL",43,12,Florida,1988 Rnd 2 Pick 22,United States
Walter McCarty,F,6-10,230,27,BOS,60,4,Kentucky,1996 Rnd 1 Pick 19,United States
Dan McClintock,C,7-0,270,23,DEN,6,0,Northern Arizona,2000 Rnd 2 Pick 24,United States
George McCloud,SF,6-6,205,33,DEN,76,10,Florida State,1989 Rnd 1 Pick 7,United States
Jelani McCoy,FC,6-10,245,23,SEA,70,2,UCLA,1998 Rnd 2 Pick 4,United States
Antonio McDyess,F,6-9,245,26,DEN,70,5,Alabama,1995 Rnd 1 Pick 2,United States
Tracy McGrady,GF,6-8,210,21,ORL,77,3,Mt. Zion Christian Academy (North Carolina),1997 Rnd 1 Pick 9,United States
Jim McIlvaine,C,7-1,240,28,NJN,18,6,Marquette,1994 Rnd 2 Pick 5,United States
Jeff McInnis,G,6-4,190,26,LAC,81,3,North Carolina,1996 Rnd 2 Pick 8,United States
Derrick McKey,SF,6-9,205,34,IND,66,13,Alabama,1987 Rnd 1 Pick 9,United States
Aaron McKie,G,6-5,209,28,PHI,76,6,Temple,1994 Rnd 1 Pick 17,United States
Roshown McLeod,F,6-8,221,25,"ATL, PHL",35,2,Duke,1998 Rnd 1 Pick 20,United States
Paul McPherson,G,6-4,210,22,"GOS, PHX",55,0,DePaul,"2000 NBA Draft, Undrafted",United States
Slava Medvedenko,F,6-10,250,21,LAL,7,0,BC Kyiv (Ukraine),"1998 NBA Draft, Undrafted",Ukraine
Ron Mercer,SG,6-7,210,24,CHI,61,3,Kentucky,1997 Rnd 1 Pick 6,United States
Chris Mihm,C,7-0,265,21,CLE,59,0,Texas,2000 Rnd 1 Pick 7,United States
Darius Miles,F,6-9,210,19,LAC,81,0,East St. Louis Senior High School (Illinois),2000 Rnd 1 Pick 3,United States
Andre Miller,PG,6-3,200,24,CLE,82,1,Utah,1999 Rnd 1 Pick 8,United States
Brad Miller,C,7-0,261,24,CHI,57,2,Purdue,"1998 NBA Draft, Undrafted",United States
Mike Miller,GF,6-8,218,21,ORL,82,0,Florida,2000 Rnd 1 Pick 5,United States
Pig Miller,F,6-9,225,29,"ATL, HOU, PHL",4,6,Michigan State,1994 Rnd 2 Pick 12,United States
Reggie Miller,SG,6-7,185,35,IND,81,13,UCLA,1987 Rnd 1 Pick 11,United States
Chris Mills,SF,6-5,215,31,GSW,15,7,Arizona,1993 Rnd 1 Pick 22,United States
Terry Mills,PF,6-10,230,33,IND,14,10,Michigan,1990 Rnd 1 Pick 16,United States
Sam Mitchell,SF,6-6,210,37,MIN,82,13,Mercer,1985 Rnd 3 Pick 7,United States
Cuttino Mobley,G,6-4,190,25,HOU,79,2,Rhode Island,1998 Rnd 2 Pick 12,United States
Nazr Mohammed,C,6-10,250,23,"ATL, PHL",58,2,Kentucky,1998 Rnd 1 Pick 29,United States
Jerome Moiso,FC,6-10,235,22,BOS,24,0,UCLA,2000 Rnd 1 Pick 11,France
Eric Montross,C,7-0,270,29,"DET, TOR",54,6,North Carolina,1994 Rnd 1 Pick 9,United States
Mikki Moore,F-C,6-11,225,25,DET,81,3,Nebraska,"1997 NBA Draft, Undrafted",United States
Hanno Mottola,FC,6-10,247,24,ATL,73,0,Utah,2000 Rnd 2 Pick 11,Finland
Alonzo Mourning,C,6-10,240,31,MIA,13,8,Georgetown,1992 Rnd 1 Pick 2,United States
Chris Mullin,SF,6-7,215,37,GSW,20,15,St. John's,1985 Rnd 1 Pick 7,United States
Lamond Murray,SF,6-7,236,27,CLE,78,6,California,1994 Rnd 1 Pick 7,United States
Tracy Murray,F,6-7,225,29,"DEN, TOR",51,8,UCLA,1992 Rnd 1 Pick 18,United States
Dikembe Mutombo,C,7-2,260,34,"ATL, PHL",75,9,Georgetown,1991 Rnd 1 Pick 4,Democratic Republic of the Congo
Mamadou N'Diaye,C,7-0,255,25,TOR,3,0,Auburn,2000 Rnd 1 Pick 26,Senegal
Lee Nailon,F,6-9,238,26,CHA,42,0,Texas Christian,1999 Rnd 2 Pick 14,United States
Eduardo Najera,F,6-8,235,24,DAL,40,0,Oklahoma,2000 Rnd 2 Pick 9,Mexico
Steve Nash,G,6-3,178,27,DAL,70,4,Santa Clara,1996 Rnd 1 Pick 15,Canada South Africa
Tyrone Nesby,SF,6-6,225,25,"LAC, WAS",62,2,UNLV,"1998 NBA Draft, Undrafted",United States
Rasho Nesterovic,C,7-0,255,24,MIN,73,2,Virtus Bologna (Italy),1998 Rnd 1 Pick 17,Slovenia
Ira Newble,G-F,6-7,220,26,SAS,27,1,Miami (OH),"1997 NBA Draft, Undrafted",United States
Johnny Newman,SF,6-7,190,37,NJN,82,14,Richmond,1986 Rnd 2 Pick 5,United States
Moochie Norris,G,6-1,175,27,HOU,82,3,West Florida,1996 Rnd 2 Pick 4,United States
Dirk Nowitzki,PF,7-0,245,22,DAL,82,2,DJK Wurzburg (Germany),1998 Rnd 1 Pick 9,Germany
Jermaine O'Neal,FC,6-11,235,22,IND,81,4,Eau Claire High School (South Carolina),1996 Rnd 1 Pick 17,United States
Shaquille O'Neal,C,7-1,325,28,LAL,74,8,LSU,1992 Rnd 1 Pick 1,United States
Charles Oakley,PF,6-8,225,37,TOR,78,15,Virginia Union,1985 Rnd 1 Pick 9,United States
Lamar Odom,PF,6-10,230,21,LAC,76,1,Rhode Island,1999 Rnd 1 Pick 4,United States
Hakeem Olajuwon,C,7-0,255,38,HOU,58,16,Houston,1984 Rnd 1 Pick 1,Nigeria United States
Kevin Ollie,G,6-4,195,28,"NJN, PHL",70,4,Connecticut,"1995 NBA Draft, Undrafted",United States
Michael Olowokandi,C,7-0,270,25,LAC,82,2,Pacific,1998 Rnd 1 Pick 1,Nigeria England
Greg Ostertag,C,7-2,280,27,UTA,81,5,Kansas,1995 Rnd 1 Pick 28,United States
Bo Outlaw,F,6-8,210,29,ORL,80,7,Houston,"1993 NBA Draft, Undrafted",United States
Doug Overton,SG,6-3,190,31,"BOS, CHA, NJN",21,9,La Salle,1991 Rnd 2 Pick 13,United States
Billy Owens,SF,6-8,220,31,DET,45,9,Syracuse,1991 Rnd 1 Pick 3,United States
Olumide Oyedeji,C,6-11,240,19,SEA,30,0,DJK Wurzburg (Germany),2000 Rnd 2 Pick 13,Nigeria
Robert Pack,SG,6-2,180,32,DEN,74,9,USC,"1991 NBA Draft, Undrafted",United States
Scott Padgett,F,6-9,240,24,UTA,27,1,Kentucky,1999 Rnd 1 Pick 28,United States
Milt Palacio,G,6-3,195,23,BOS,58,1,Colorado State,"1999 NBA Draft, Undrafted",United States Norway
Andy Panko,F,6-9,222,23,ATL,1,1,Lebanon Valley,"1999 NBA Draft, Undrafted",United States
Cherokee Parks,C,6-11,235,28,"LAC, WAS",65,5,Duke,1995 Rnd 1 Pick 12,United States
Ruben Patterson,F-G,6-5,223,25,SEA,76,2,Cincinnati,1998 Rnd 2 Pick 2,United States
Gary Payton,G,6-4,180,32,SEA,79,10,Oregon State,1990 Rnd 1 Pick 2,United States
Anthony Peeler,G,6-4,208,31,MIN,75,8,Missouri,1992 Rnd 1 Pick 15,United States
Mike Penberthy,SG,6-3,185,26,LAL,53,0,Master's College,"2000 NBA Draft, Undrafted",United States
Will Perdue,C,7-0,240,35,POR,13,12,Vanderbilt,1988 Rnd 1 Pick 11,United States
Sam Perkins,PF,6-9,235,39,IND,64,16,North Carolina,1984 Rnd 1 Pick 4,United States
Elliot Perry,PG,6-0,150,31,"ORL, PHX",49,9,Memphis,1991 Rnd 2 Pick 10,United States
Wesley Person,SG,6-6,195,29,CLE,44,6,Auburn,1994 Rnd 1 Pick 23,United States
Morris Peterson,G,6-7,220,23,TOR,80,0,Michigan State,2000 Rnd 1 Pick 21,United States
Eric Piatkowski,G-F,6-7,210,30,LAC,81,6,Nebraska,1994 Rnd 1 Pick 15,United States
Paul Pierce,SF,6-7,235,23,BOS,82,2,Kansas,1998 Rnd 1 Pick 10,United States
Scottie Pippen,SF,6-8,228,35,POR,64,13,Central Arkansas,1987 Rnd 1 Pick 5,United States
Scot Pollard,C-F,6-11,265,26,SAC,77,3,Kansas,1997 Rnd 1 Pick 19,United States
Olden Polynice,C,6-11,220,36,UTA,81,13,RivieraBanca Rimini (Italy),1987 Rnd 1 Pick 8,Haiti
Mark Pope,C,6-10,235,28,MIL,63,3,Kentucky,1996 Rnd 2 Pick 23,United States
Chris Porter,F,6-7,215,22,GSW,51,0,Auburn,2000 Rnd 2 Pick 26,United States
Terry Porter,PG,6-3,195,37,SAS,80,15,Wisconsin-Stevens Point,1985 Rnd 1 Pick 24,United States
James Posey,F,6-8,217,24,DEN,82,1,Xavier,1999 Rnd 1 Pick 18,United States
Lavor Postell,SF,6-5,215,23,NYK,26,0,St. John's,2000 Rnd 2 Pick 10,United States
Vitaly Potapenko,C-F,6-10,280,25,BOS,82,4,Wright State,1996 Rnd 1 Pick 12,Ukraine
Brent Price,PG,6-1,165,32,VAN,6,8,Oklahoma,1992 Rnd 2 Pick 5,United States
Laron Profit,G-F,6-5,204,23,WAS,35,1,Maryland,1999 Rnd 2 Pick 9,United States
Joel Przybilla,C,7-1,245,21,MIL,33,0,Minnesota,2000 Rnd 1 Pick 9,United States
Theo Ratliff,C,6-10,235,27,PHI,50,5,Wyoming,1995 Rnd 1 Pick 18,United States
Eldridge Recasner,SG,6-3,190,33,CHA,43,6,Washington,"1990 NBA Draft, Undrafted",United States
Michael Redd,G,6-6,220,21,MIL,6,0,Ohio State,2000 Rnd 2 Pick 14,United States
Bryant Reeves,C,7-0,275,27,VAN,75,5,Oklahoma State,1995 Rnd 1 Pick 6,United States
Don Reid,PF,6-8,250,27,ORL,65,5,Georgetown,1995 Rnd 2 Pick 29,United States
J.R. Reid,PF,6-9,247,32,CLE,6,10,North Carolina,1989 Rnd 1 Pick 5,United States
Glen Rice,SF,6-8,228,33,NYK,75,11,Michigan,1989 Rnd 1 Pick 4,United States
Quentin Richardson,GF,6-6,223,20,LAC,76,0,DePaul,2000 Rnd 1 Pick 18,United States
Mitch Richmond,SG,6-5,215,35,WAS,37,12,Kansas State,1988 Rnd 1 Pick 5,United States
J.R. Rider,SG,6-5,215,29,LAL,67,7,UNLV,1993 Rnd 1 Pick 5,United States
Terrance Roberson,F,6-7,215,24,CHA,3,0,Fresno State,"2000 NBA Draft, Undrafted",United States
Cliff Robinson,PF,6-10,225,34,PHX,82,11,Connecticut,1989 Rnd 2 Pick 9,United States
David Robinson,C,7-1,250,35,SAS,80,11,Navy,1987 Rnd 1 Pick 1,United States
Eddie Robinson,F,6-9,210,24,CHA,67,1,Central Oklahoma,"1997 NBA Draft, Undrafted",United States
Glenn Robinson,SF,6-7,225,28,MIL,76,6,Purdue,1994 Rnd 1 Pick 1,United States
Jamal Robinson,G-F,6-7,212,27,MIA,6,2,Virginia,"1997 NBA Draft, Undrafted",United States
James Robinson,G,6-2,180,30,ORL,6,6,Alabama,1993 Rnd 1 Pick 21,United States
Larry Robinson,SG,6-3,180,33,"ATL, CLE",34,5,Centenary,"1990 NBA Draft, Undrafted",United States
Carlos Rogers,FC,6-11,220,30,HOU,39,6,Tennessee State,1994 Rnd 1 Pick 11,United States
Rodney Rogers,F,6-7,235,29,PHX,82,7,Wake Forest,1993 Rnd 1 Pick 9,United States
Sean Rooks,C,6-10,250,31,LAC,82,8,Arizona,1992 Rnd 2 Pick 3,United States
Jalen Rose,G,6-8,210,28,IND,72,6,Michigan,1994 Rnd 1 Pick 13,United States
Malik Rose,F,6-7,250,26,SAS,57,4,Drexel,1996 Rnd 2 Pick 15,United States
Michael Ruffin,F-C,6-9,245,24,CHI,45,1,Tulsa,1999 Rnd 2 Pick 3,United States
Bryon Russell,SG,6-7,225,30,UTA,78,7,Long Beach State,1993 Rnd 2 Pick 18,United States
Arvydas Sabonis,C,7-3,279,36,POR,61,5,Zalgiris (Lithuania),1985 Rnd 4 Pick 7,Lithuania
Soumaila Samake,C,7-0,230,22,NJN,34,0,Cincinnati Stuff (United States),2000 Rnd 2 Pick 7,Mali
Pepe Sanchez,G,6-4,203,23,"ATL, PHL",29,0,Temple,"2000 NBA Draft, Undrafted",Argentina
Daniel Santiago,C,7-0,256,24,PHX,54,0,Saint Vincent College,"1998 NBA Draft, Undrafted",United States Puerto Rico
Detlef Schrempf,SF,6-9,214,38,POR,26,15,Washington,1985 Rnd 1 Pick 8,Germany United States
Shawnelle Scott,C,6-10,250,28,SAS,27,5,St. John's,1994 Rnd 2 Pick 16,United States
Brian Shaw,PG,6-6,190,34,LAL,80,11,UC Santa Barbara,1988 Rnd 1 Pick 24,United States
Brian Skinner,FC,6-9,255,24,LAC,39,2,Baylor,1998 Rnd 1 Pick 22,United States
Reggie Slater,F,6-7,215,30,MIN,55,5,Wyoming,"1992 NBA Draft, Undrafted",United States
Jabari Smith,C,6-11,250,23,SAC,9,0,LSU,2000 Rnd 2 Pick 16,United States
Joe Smith,F,6-10,225,25,DET,69,5,Maryland,1995 Rnd 1 Pick 1,United States
Michael Smith,F,6-8,230,28,WAS,79,6,Providence,1994 Rnd 2 Pick 8,United States
Mike Smith,F,6-8,195,24,WAS,17,0,Louisiana-Monroe,2000 Rnd 2 Pick 6,United States
Steve Smith,SG,6-7,200,31,POR,81,9,Michigan State,1991 Rnd 1 Pick 5,United States
Tony Smith,G,6-3,185,32,ATL,6,9,Marquette,1990 Rnd 2 Pick 24,United States
Eric Snow,G,6-3,190,27,PHI,50,5,Michigan State,1995 Rnd 2 Pick 14,United States
Felton Spencer,C,7-0,265,33,NYK,18,10,Louisville,1990 Rnd 1 Pick 6,United States
Latrell Sprewell,SG,6-5,190,30,NYK,77,8,Alabama,1992 Rnd 1 Pick 24,United States
Jerry Stackhouse,SF,6-6,218,26,DET,80,5,North Carolina,1995 Rnd 1 Pick 3,United States
John Starks,SG,6-3,180,35,UTA,75,11,Oklahoma State,"1988 NBA Draft, Undrafted",United States
Vladimir Stepania,C,7-0,235,24,NJN,29,2,Union Olimpija (Slovenia),1998 Rnd 1 Pick 27,Georgia
DeShawn Stevenson,SG,6-5,218,19,UTA,40,0,Washington Union High School (California),2000 Rnd 1 Pick 23,United States
Michael Stewart,FC,6-10,230,25,TOR,26,3,California,"1997 NBA Draft, Undrafted",France United States
Bryant Stith,SG,6-5,209,30,BOS,78,8,Virginia,1992 Rnd 1 Pick 13,United States
John Stockton,PG,6-1,170,38,UTA,82,16,Gonzaga,1984 Rnd 1 Pick 16,United States
Peja Stojakovic,F,6-10,229,23,SAC,75,2,PAOK BC (Greece),1996 Rnd 1 Pick 14,Serbia Greece
Damon Stoudamire,G,5-10,171,27,POR,82,5,Arizona,1995 Rnd 1 Pick 7,United States
Erick Strickland,G,6-3,210,27,"NYK, VAN",50,4,Nebraska,"1996 NBA Draft, Undrafted",United States
Mark Strickland,PF,6-9,210,30,"DEN, NJN",55,6,Temple,"1993 NBA Draft, Undrafted",United States
Rod Strickland,PG,6-3,175,34,"POR, WAS",54,12,DePaul,1988 Rnd 1 Pick 19,United States
Derek Strong,F,6-8,220,33,LAC,28,9,Xavier,1990 Rnd 2 Pick 20,United States
Bruno Sundov,C,7-2,220,21,IND,11,2,KK Split (Croatia),1998 Rnd 2 Pick 6,Croatia
Bob Sura,G,6-5,200,27,GSW,53,5,Florida State,1995 Rnd 1 Pick 17,United States
Stromile Swift,F-C,6-9,225,21,VAN,80,0,LSU,2000 Rnd 1 Pick 2,United States
Wally Szczerbiak,F,6-7,240,23,MIN,82,1,Miami (OH),1999 Rnd 1 Pick 6,United States Spain
Zan Tabak,C,7-0,245,30,IND,55,5,KK Split (Croatia),1991 Rnd 2 Pick 24,Croatia
Dragan Tarlac,C,6-11,270,27,CHI,43,0,Olympiacos (Greece),1995 Rnd 2 Pick 2,Serbia Greece
Mo Taylor,F,6-9,265,24,HOU,69,3,Michigan,1997 Rnd 1 Pick 14,United States
Jason Terry,G,6-2,185,23,ATL,82,1,Arizona,1999 Rnd 1 Pick 10,United States
Jamel Thomas,F,6-6,215,24,NJN,5,1,Providence,"1999 NBA Draft, Undrafted",United States
Kenny Thomas,F,6-7,245,23,HOU,74,1,New Mexico,1999 Rnd 1 Pick 22,United States
Kurt Thomas,FC,6-9,240,28,NYK,77,5,Texas Christian,1995 Rnd 1 Pick 10,United States
Tim Thomas,F,6-10,240,24,MIL,76,3,Villanova,1997 Rnd 1 Pick 7,United States
Otis Thorpe,PF,6-9,225,38,CHA,49,16,Providence,1984 Rnd 1 Pick 9,United States
Robert Traylor,F-C,6-8,284,24,CLE,70,2,Michigan,1998 Rnd 1 Pick 6,United States
Gary Trent,PF,6-8,250,26,DAL,33,5,Ohio,1995 Rnd 1 Pick 11,United States
Jake Tsakalidis,C,7-2,285,21,PHX,57,0,AEK Athens (Greece),2000 Rnd 1 Pick 25,Greece Georgia
Hedo Turkoglu,F,6-10,220,21,SAC,74,0,Anadolu Efes (Turkey),2000 Rnd 1 Pick 16,Turkey
Nick Van Exel,PG,6-1,170,29,DEN,71,7,Cincinnati,1993 Rnd 2 Pick 10,United States
Keith Van Horn,F,6-10,220,25,NJN,49,3,Utah,1997 Rnd 1 Pick 2,United States
David Vanterpool,G,6-5,200,27,WAS,22,0,St. Bonaventure,"1995 NBA Draft, Undrafted",United States
Jacque Vaughn,G,6-1,190,26,UTA,82,3,Kansas,1997 Rnd 1 Pick 27,United States
Loy Vaught,PF,6-9,230,34,"DAL, WAS",51,10,Michigan,1990 Rnd 1 Pick 13,United States
Jake Voskuhl,C,6-11,245,23,CHI,16,0,Connecticut,2000 Rnd 2 Pick 4,United States
Antoine Walker,F,6-9,265,24,BOS,81,4,Kentucky,1996 Rnd 1 Pick 6,United States
Samaki Walker,PF,6-9,250,25,SAS,61,4,Louisville,1996 Rnd 1 Pick 9,United States
Ben Wallace,FC,6-9,240,26,DET,80,4,Virginia Union,"1996 NBA Draft, Undrafted",United States
John Wallace,PF,6-8,225,27,DET,40,4,Syracuse,1996 Rnd 1 Pick 18,United States
Rasheed Wallace,FC,6-11,230,26,POR,77,5,North Carolina,1995 Rnd 1 Pick 4,United States
Zhizhi Wang,C,7-1,255,23,DAL,5,0,Ningbo Rockets (China),1999 Rnd 2 Pick 7,China
Charlie Ward,G,6-2,190,30,NYK,61,6,Florida State,1994 Rnd 1 Pick 26,United States
Clarence Weatherspoon,PF,6-6,240,30,CLE,82,8,Southern Mississippi,1992 Rnd 1 Pick 9,United States
Chris Webber,F-C,6-9,245,28,SAC,70,7,Michigan,1993 Rnd 1 Pick 1,United States
Bonzi Wells,G-F,6-5,210,24,POR,75,2,Ball State,1998 Rnd 1 Pick 11,United States
David Wesley,G,6-0,190,30,CHA,82,7,Baylor,"1992 NBA Draft, Undrafted",United States
Doug West,G-F,6-6,200,33,VAN,15,11,Villanova,1989 Rnd 2 Pick 11,United States
Jahidi White,FC,6-9,290,25,WAS,68,2,Georgetown,1998 Rnd 2 Pick 14,United States
Chris Whitney,PG,6-0,168,29,WAS,59,7,Clemson,1993 Rnd 2 Pick 20,United States
Aaron Williams,F-C,6-9,220,29,NJN,82,6,Xavier,"1993 NBA Draft, Undrafted",United States
Alvin Williams,G,6-5,185,26,TOR,82,3,Villanova,1997 Rnd 2 Pick 19,United States
Eric Williams,F,6-8,220,28,BOS,81,5,Providence,1995 Rnd 1 Pick 14,United States
Jason Williams,G,6-1,190,25,SAC,77,2,Florida,1998 Rnd 1 Pick 7,United States
Jerome Williams,PF,6-9,206,27,"DET, TOR",59,4,Georgetown,1996 Rnd 1 Pick 26,United States
Monty Williams,SF,6-8,225,29,ORL,82,6,Notre Dame,1994 Rnd 1 Pick 24,United States
Scott Williams,FC,6-10,230,32,MIL,66,10,North Carolina,"1990 NBA Draft, Undrafted",United States
Shammond Williams,G,6-1,201,25,SEA,69,2,North Carolina,1998 Rnd 2 Pick 5,United States
Walt Williams,SF,6-8,219,30,HOU,72,8,Maryland,1992 Rnd 1 Pick 7,United States
Corliss Williamson,F,6-7,245,27,"DET, TOR",69,5,Arkansas,1995 Rnd 1 Pick 13,United States
Kevin Willis,C,7-0,245,38,"DEN, TOR",78,16,Michigan State,1984 Rnd 1 Pick 11,United States
David Wingate,GF,6-5,185,37,SEA,1,14,Georgetown,1986 Rnd 2 Pick 20,United States
Ruben Wolkowyski,F,6-10,270,27,SEA,34,0,Estudiantes de Olavarria (Argentina),"1995 NBA Draft, Undrafted",Argentina Poland
Metta World Peace,SF,6-7,260,21,CHI,76,1,St. John's,1999 Rnd 1 Pick 16,United States
Lorenzen Wright,F-C,6-11,255,25,ATL,71,4,Memphis,1996 Rnd 1 Pick 7,United States
