#,Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF
1,Tracy McGrady,ORL,75,39.4,0.8,0.3,0.6,0.457,0.1,0.2,0.386,0.2,0.2,0.793,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
2,Shaquille O'Neal,LAL,67,37.8,0.7,0.3,0.5,0.574,0.0,0.0,0.0,0.2,0.3,0.622,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.1
3,Kobe Bryant,LAL,82,41.5,0.7,0.3,0.6,0.451,0.0,0.1,0.383,0.2,0.2,0.843,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.1
4,Chris Owens,MEM,1,6.0,0.7,0.3,0.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0
5,Paul Pierce,BOS,79,39.2,0.7,0.2,0.5,0.416,0.0,0.1,0.302,0.2,0.2,0.802,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
6,Allen Iverson,PHI,82,42.5,0.6,0.2,0.6,0.414,0.0,0.1,0.277,0.2,0.2,0.774,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0
7,Dirk Nowitzki,DAL,80,39.0,0.6,0.2,0.5,0.463,0.0,0.1,0.379,0.2,0.2,0.881,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.1
8,Chris Crawford,ATL,5,7.6,0.6,0.2,0.3,0.615,0.0,0.1,0.333,0.2,0.2,0.875,0.1,0.1,0.2,0.0,0.1,0.1,0.1,0.2
9,Richard Hamilton,DET,82,32.2,0.6,0.2,0.5,0.443,0.0,0.0,0.269,0.2,0.2,0.833,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
10,Vince Carter,TOR,43,34.2,0.6,0.2,0.5,0.467,0.0,0.1,0.344,0.1,0.1,0.806,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
11,Ray Allen,SEA,76,37.9,0.6,0.2,0.5,0.439,0.1,0.2,0.377,0.1,0.1,0.916,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
12,Allan Houston,NYK,82,37.9,0.6,0.2,0.5,0.445,0.1,0.1,0.396,0.1,0.1,0.919,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
13,Tim Duncan,SAS,81,39.3,0.6,0.2,0.4,0.513,0.0,0.0,0.273,0.1,0.2,0.71,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.1
14,Chris Webber,SAC,67,39.1,0.6,0.3,0.5,0.461,0.0,0.0,0.238,0.1,0.1,0.607,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
15,Reggie Slater,MIN,26,5.4,0.6,0.2,0.4,0.54,0.0,0.0,0.0,0.2,0.3,0.6,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.2
16,Zydrunas Ilgauskas,CLE,81,30.0,0.6,0.2,0.5,0.441,0.0,0.0,0.0,0.2,0.2,0.781,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.1
17,Sam Cassell,MIL,78,34.6,0.6,0.2,0.4,0.47,0.0,0.1,0.362,0.1,0.2,0.861,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
18,Karl Malone,UTA,81,36.2,0.6,0.2,0.4,0.462,0.0,0.0,0.214,0.2,0.2,0.763,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
19,Kevin Garnett,MIN,82,40.5,0.6,0.2,0.4,0.502,0.0,0.0,0.282,0.1,0.2,0.751,0.1,0.3,0.3,0.1,0.0,0.0,0.1,0.1
20,Antawn Jamison,GSW,82,39.3,0.6,0.2,0.5,0.47,0.0,0.1,0.311,0.1,0.1,0.789,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
21,Peja Stojakovic,SAC,72,34.0,0.6,0.2,0.4,0.481,0.1,0.2,0.382,0.1,0.1,0.875,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
22,Jermaine O'Neal,IND,77,37.2,0.6,0.2,0.4,0.484,0.0,0.0,0.333,0.1,0.2,0.731,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.1
23,Stephon Marbury,PHX,81,40.0,0.6,0.2,0.5,0.439,0.0,0.1,0.301,0.1,0.1,0.803,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
24,Glenn Robinson,ATL,69,37.6,0.6,0.2,0.5,0.432,0.0,0.1,0.342,0.1,0.1,0.876,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
25,Marcus Fizer,CHI,38,21.3,0.6,0.2,0.5,0.465,0.0,0.0,0.167,0.1,0.2,0.657,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
26,Jerry Stackhouse,WAS,70,39.3,0.5,0.2,0.4,0.409,0.0,0.1,0.29,0.2,0.2,0.878,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0
27,Jalen Rose,CHI,82,40.9,0.5,0.2,0.5,0.406,0.0,0.1,0.37,0.1,0.1,0.854,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
28,Michael Jordan,WAS,82,37.0,0.5,0.2,0.5,0.445,0.0,0.0,0.291,0.1,0.1,0.821,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
29,Eddy Curry,CHI,81,19.4,0.5,0.2,0.4,0.585,0.0,0.0,0.0,0.1,0.2,0.624,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1
30,Steve Nash,DAL,82,33.1,0.5,0.2,0.4,0.465,0.0,0.1,0.413,0.1,0.1,0.909,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0
31,Michael Redd,MIL,82,28.2,0.5,0.2,0.4,0.469,0.1,0.2,0.438,0.1,0.1,0.805,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
32,Matt Harpring,UTA,78,32.8,0.5,0.2,0.4,0.511,0.0,0.1,0.413,0.1,0.1,0.792,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
33,Corey Maggette,LAC,64,31.3,0.5,0.2,0.4,0.444,0.0,0.1,0.35,0.2,0.2,0.802,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
34,Bobby Jackson,SAC,59,28.4,0.5,0.2,0.4,0.464,0.1,0.1,0.379,0.1,0.1,0.846,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
35,Jamal Mashburn,NOP,82,40.5,0.5,0.2,0.5,0.422,0.0,0.1,0.389,0.1,0.1,0.848,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
36,Pau Gasol,MEM,82,35.9,0.5,0.2,0.4,0.51,0.0,0.0,0.1,0.1,0.2,0.736,0.1,0.2,0.2,0.1,0.0,0.1,0.1,0.1
37,Gilbert Arenas,GSW,82,35.0,0.5,0.2,0.4,0.431,0.0,0.1,0.348,0.1,0.2,0.791,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
38,Shareef Abdur-Rahim,ATL,81,38.1,0.5,0.2,0.4,0.478,0.0,0.0,0.35,0.1,0.2,0.841,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
39,Juwan Howard,DEN,77,35.4,0.5,0.2,0.5,0.45,0.0,0.0,0.5,0.1,0.1,0.803,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
40,Ricky Davis,CLE,79,39.6,0.5,0.2,0.5,0.41,0.0,0.1,0.363,0.1,0.1,0.748,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
41,Lee Nailon,NYK,38,10.7,0.5,0.2,0.5,0.442,0.0,0.0,0.0,0.1,0.1,0.824,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
42,Chauncey Billups,DET,74,31.4,0.5,0.2,0.4,0.421,0.1,0.2,0.392,0.1,0.2,0.878,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
43,Steve Francis,HOU,81,41.0,0.5,0.2,0.4,0.435,0.0,0.1,0.354,0.1,0.2,0.8,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.1
44,Gary Payton,MIL,80,40.1,0.5,0.2,0.5,0.454,0.0,0.1,0.297,0.1,0.1,0.71,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
45,Shawn Marion,PHX,81,41.6,0.5,0.2,0.4,0.452,0.0,0.1,0.387,0.1,0.1,0.851,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.1
46,Michael Finley,DAL,69,38.3,0.5,0.2,0.5,0.425,0.0,0.1,0.37,0.1,0.1,0.861,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0
47,Keith Van Horn,PHI,74,31.6,0.5,0.2,0.4,0.482,0.0,0.1,0.369,0.1,0.1,0.804,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1
48,Jason Kidd,NJN,80,37.4,0.5,0.2,0.4,0.414,0.0,0.1,0.341,0.1,0.1,0.841,0.0,0.1,0.2,0.2,0.1,0.0,0.1,0.0
49,Zendon Hamilton,TOR,3,4.0,0.5,0.2,0.4,0.4,0.0,0.0,0.0,0.2,0.2,1.0,0.1,0.3,0.3,0.0,0.1,0.0,0.1,0.2
50,Randy Livingston,NOP,2,6.0,0.5,0.2,0.3,0.5,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
51,Zach Randolph,POR,77,16.9,0.5,0.2,0.4,0.513,0.0,0.0,0.0,0.1,0.1,0.758,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1
52,Grant Hill,ORL,29,29.1,0.5,0.2,0.4,0.492,0.0,0.0,0.25,0.1,0.2,0.819,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
53,Rasheed Wallace,POR,74,36.3,0.5,0.2,0.4,0.471,0.0,0.1,0.358,0.1,0.1,0.735,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
54,Wally Szczerbiak,MIN,52,35.3,0.5,0.2,0.4,0.481,0.0,0.1,0.421,0.1,0.1,0.867,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
55,Oscar Torres,GSW,16,6.8,0.5,0.1,0.3,0.444,0.1,0.1,0.538,0.1,0.2,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1
56,Kenyon Martin,NJN,77,34.1,0.5,0.2,0.4,0.47,0.0,0.0,0.209,0.1,0.1,0.653,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
57,Eddie Jones,MIA,47,38.1,0.5,0.2,0.4,0.423,0.1,0.1,0.407,0.1,0.1,0.822,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
58,Antoine Walker,BOS,78,41.5,0.5,0.2,0.5,0.388,0.1,0.2,0.323,0.1,0.1,0.615,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
59,Corliss Williamson,DET,82,25.1,0.5,0.2,0.4,0.453,0.0,0.0,0.182,0.1,0.1,0.79,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
60,Mike Bibby,SAC,55,33.4,0.5,0.2,0.4,0.47,0.0,0.1,0.409,0.1,0.1,0.861,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
61,Jason Richardson,GSW,82,32.9,0.5,0.2,0.4,0.41,0.0,0.1,0.368,0.1,0.1,0.764,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
62,Bonzi Wells,POR,75,32.0,0.5,0.2,0.4,0.441,0.0,0.1,0.292,0.1,0.1,0.722,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.1
63,Elton Brand,LAC,62,39.6,0.5,0.2,0.4,0.502,0.0,0.0,0.0,0.1,0.1,0.685,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.1
64,Drew Gooden,ORL,70,26.8,0.5,0.2,0.4,0.457,0.0,0.0,0.292,0.1,0.1,0.712,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1
65,Voshon Lenard,TOR,63,30.6,0.5,0.2,0.4,0.402,0.0,0.1,0.365,0.1,0.1,0.804,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
66,Yao Ming,HOU,82,29.1,0.5,0.2,0.3,0.498,0.0,0.0,0.5,0.1,0.2,0.811,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.1
67,Mike Miller,MEM,65,33.6,0.5,0.2,0.4,0.434,0.0,0.1,0.363,0.1,0.1,0.839,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
68,Metta World Peace,IND,69,33.6,0.5,0.2,0.4,0.428,0.0,0.1,0.336,0.1,0.2,0.736,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.1
69,Jeff Trepagnier,DEN,8,12.3,0.5,0.2,0.4,0.425,0.0,0.1,0.5,0.1,0.1,1.0,0.1,0.1,0.2,0.1,0.1,0.0,0.1,0.1
70,Rashard Lewis,SEA,77,39.5,0.5,0.2,0.4,0.452,0.0,0.1,0.346,0.1,0.1,0.82,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1
71,Tony Parker,SAS,82,33.8,0.5,0.2,0.4,0.464,0.0,0.1,0.337,0.1,0.1,0.755,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
72,Earl Boykins,GSW,68,19.4,0.5,0.2,0.4,0.429,0.0,0.1,0.377,0.1,0.2,0.865,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.1
73,Dajuan Wagner,CLE,47,29.5,0.5,0.2,0.4,0.369,0.0,0.1,0.316,0.1,0.1,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1
74,Baron Davis,NOP,50,37.8,0.5,0.2,0.4,0.416,0.1,0.1,0.35,0.0,0.1,0.71,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
75,Jason Terry,ATL,81,38.0,0.5,0.2,0.4,0.428,0.1,0.1,0.371,0.1,0.1,0.887,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
76,Tim Thomas,MIL,80,29.5,0.5,0.2,0.4,0.443,0.0,0.1,0.366,0.1,0.1,0.78,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.1
77,Nick Van Exel,DAL,73,27.8,0.5,0.2,0.4,0.412,0.1,0.2,0.378,0.1,0.1,0.764,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0
78,David Wesley,NOP,73,37.1,0.4,0.2,0.4,0.433,0.0,0.1,0.424,0.1,0.1,0.781,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
79,Eric Piatkowski,LAC,62,21.9,0.4,0.2,0.3,0.471,0.1,0.1,0.398,0.1,0.1,0.828,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
80,Zhizhi Wang,LAC,41,10.0,0.4,0.2,0.4,0.383,0.0,0.1,0.34,0.1,0.1,0.724,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
81,Kurt Thomas,NYK,81,31.8,0.4,0.2,0.4,0.483,0.0,0.0,0.667,0.1,0.1,0.75,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
82,Lavor Postell,NYK,12,8.2,0.4,0.1,0.4,0.368,0.0,0.1,0.286,0.1,0.2,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
83,Donyell Marshall,CHI,78,30.5,0.4,0.2,0.4,0.459,0.0,0.0,0.379,0.1,0.1,0.756,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
84,Stromile Swift,MEM,67,22.1,0.4,0.2,0.3,0.481,0.0,0.0,0.0,0.1,0.2,0.722,0.1,0.2,0.3,0.0,0.0,0.1,0.1,0.1
85,Gordan Giricek,ORL,76,28.3,0.4,0.2,0.4,0.436,0.0,0.1,0.341,0.1,0.1,0.82,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
86,Flip Murray,SEA,14,4.4,0.4,0.2,0.5,0.355,0.0,0.1,0.0,0.1,0.1,0.625,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0
87,Andrei Kirilenko,UTA,80,27.7,0.4,0.1,0.3,0.491,0.0,0.1,0.325,0.1,0.2,0.8,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1
88,Kerry Kittles,NJN,65,30.0,0.4,0.2,0.4,0.467,0.0,0.1,0.356,0.1,0.1,0.785,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1
89,Troy Hudson,MIN,79,32.9,0.4,0.2,0.4,0.428,0.0,0.1,0.365,0.1,0.1,0.9,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
90,Richard Jefferson,NJN,80,36.0,0.4,0.2,0.3,0.501,0.0,0.0,0.25,0.1,0.2,0.743,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
91,Jamal Crawford,CHI,80,24.9,0.4,0.2,0.4,0.413,0.0,0.1,0.355,0.1,0.1,0.806,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
92,Amar'e Stoudemire,PHX,82,31.3,0.4,0.2,0.3,0.472,0.0,0.0,0.2,0.1,0.2,0.661,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
93,Toni Kukoc,MIL,63,27.0,0.4,0.1,0.3,0.432,0.1,0.2,0.361,0.1,0.1,0.706,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
94,Lamar Odom,LAC,49,34.3,0.4,0.2,0.4,0.439,0.0,0.1,0.326,0.1,0.1,0.777,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
95,Latrell Sprewell,NYK,74,38.6,0.4,0.2,0.4,0.403,0.0,0.1,0.372,0.1,0.1,0.794,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0
96,Malik Rose,SAS,79,24.5,0.4,0.1,0.3,0.459,0.0,0.0,0.4,0.1,0.2,0.791,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
97,Carlos Arroyo,UTA,44,6.5,0.4,0.2,0.4,0.459,0.0,0.0,0.429,0.1,0.1,0.818,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
98,Brad Miller,IND,73,31.1,0.4,0.1,0.3,0.493,0.0,0.0,0.313,0.1,0.2,0.818,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
99,Cuttino Mobley,HOU,73,41.7,0.4,0.2,0.4,0.434,0.0,0.1,0.352,0.1,0.1,0.858,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
100,Caron Butler,MIA,78,36.6,0.4,0.2,0.4,0.416,0.0,0.0,0.318,0.1,0.1,0.824,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
101,Stephen Jackson,SAS,80,28.2,0.4,0.2,0.4,0.435,0.0,0.1,0.32,0.1,0.1,0.76,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1
102,Mikki Moore,ATL,8,5.4,0.4,0.1,0.3,0.385,0.0,0.0,0.0,0.2,0.2,0.8,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.2
103,Juan Dixon,WAS,42,15.4,0.4,0.2,0.4,0.384,0.0,0.1,0.298,0.1,0.1,0.804,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
104,Lindsey Hunter,TOR,29,23.2,0.4,0.2,0.4,0.351,0.1,0.2,0.318,0.1,0.1,0.723,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1
105,Reggie Miller,IND,70,30.3,0.4,0.1,0.3,0.441,0.1,0.2,0.355,0.1,0.1,0.9,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0
106,Rodney White,DEN,72,21.7,0.4,0.2,0.4,0.408,0.0,0.1,0.239,0.1,0.1,0.784,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
107,Desmond Mason,MIL,80,34.5,0.4,0.2,0.4,0.449,0.0,0.0,0.292,0.1,0.1,0.749,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1
108,Derek Anderson,POR,76,33.6,0.4,0.1,0.3,0.427,0.0,0.1,0.35,0.1,0.1,0.859,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
109,Slava Medvedenko,LAL,58,10.7,0.4,0.2,0.4,0.434,0.0,0.0,0.0,0.1,0.1,0.721,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.2
110,Mo Taylor,HOU,67,20.6,0.4,0.2,0.4,0.432,0.0,0.0,0.0,0.1,0.1,0.725,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
111,Al Harrington,IND,82,30.1,0.4,0.2,0.4,0.434,0.0,0.0,0.283,0.1,0.1,0.77,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
112,Zeljko Rebraca,DET,30,16.3,0.4,0.2,0.3,0.552,0.0,0.0,0.0,0.1,0.1,0.792,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.2
113,Marc Jackson,MIN,77,13.5,0.4,0.1,0.3,0.438,0.0,0.0,1.0,0.1,0.1,0.765,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
114,Quentin Richardson,LAC,59,23.2,0.4,0.1,0.4,0.372,0.0,0.1,0.308,0.1,0.1,0.685,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1
115,Lucious Harris,NJN,77,25.6,0.4,0.2,0.4,0.413,0.0,0.1,0.346,0.1,0.1,0.804,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0
116,Lorenzen Wright,MEM,70,28.3,0.4,0.2,0.4,0.454,0.0,0.0,0.0,0.1,0.1,0.659,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
117,Larry Hughes,WAS,67,31.9,0.4,0.2,0.3,0.467,0.0,0.0,0.367,0.1,0.1,0.731,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
118,Eddie House,MIA,55,18.6,0.4,0.2,0.4,0.387,0.0,0.1,0.3,0.0,0.0,0.861,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
119,Austin Croshere,IND,49,12.9,0.4,0.1,0.3,0.411,0.0,0.1,0.391,0.1,0.1,0.815,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1
120,Shandon Anderson,NYK,82,21.1,0.4,0.1,0.3,0.462,0.0,0.1,0.371,0.1,0.1,0.732,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
121,Raef LaFrentz,DAL,69,23.3,0.4,0.2,0.3,0.518,0.0,0.1,0.405,0.0,0.1,0.682,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.2
122,Carlos Boozer,CLE,81,25.3,0.4,0.2,0.3,0.536,0.0,0.0,0.0,0.1,0.1,0.771,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
123,Elden Campbell,SEA,56,15.5,0.4,0.1,0.3,0.397,0.0,0.0,0.0,0.1,0.2,0.801,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
124,Arvydas Sabonis,POR,78,15.5,0.4,0.1,0.3,0.476,0.0,0.0,0.5,0.1,0.1,0.787,0.1,0.2,0.3,0.1,0.1,0.0,0.1,0.1
125,Ruben Patterson,POR,78,21.2,0.4,0.2,0.3,0.492,0.0,0.0,0.15,0.1,0.1,0.627,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
126,Morris Peterson,TOR,82,36.0,0.4,0.1,0.4,0.392,0.0,0.1,0.337,0.1,0.1,0.789,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
127,Dion Glover,ATL,76,24.9,0.4,0.1,0.3,0.427,0.0,0.1,0.354,0.1,0.1,0.784,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
128,Gary Trent,MIN,80,15.3,0.4,0.2,0.3,0.535,0.0,0.0,0.0,0.0,0.1,0.594,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1
129,Antonio Davis,TOR,53,35.7,0.4,0.1,0.3,0.407,0.0,0.0,0.0,0.1,0.1,0.771,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
130,Tierre Brown,CLE,14,11.9,0.4,0.2,0.4,0.458,0.0,0.0,0.0,0.1,0.1,0.786,0.0,0.1,0.2,0.2,0.1,0.0,0.1,0.1
131,Alvin Williams,TOR,78,33.8,0.4,0.2,0.3,0.438,0.0,0.1,0.329,0.1,0.1,0.782,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1
132,John Stockton,UTA,82,27.7,0.4,0.1,0.3,0.483,0.0,0.0,0.363,0.1,0.1,0.826,0.0,0.1,0.1,0.3,0.1,0.0,0.1,0.1
133,Peja Drobnjak,SEA,82,24.2,0.4,0.2,0.4,0.412,0.0,0.0,0.353,0.0,0.1,0.791,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1
134,Danny Manning,DET,12,7.3,0.4,0.1,0.4,0.406,0.0,0.1,0.375,0.1,0.1,0.833,0.1,0.1,0.2,0.1,0.1,0.0,0.1,0.1
135,Gerald Wallace,SAC,47,12.1,0.4,0.2,0.3,0.492,0.0,0.0,0.25,0.1,0.1,0.527,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1
136,Tim Hardaway,IND,10,12.7,0.4,0.1,0.4,0.367,0.1,0.2,0.355,0.0,0.0,0.5,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0.1
137,Chris Mills,GSW,21,12.5,0.4,0.1,0.4,0.368,0.0,0.1,0.28,0.1,0.1,0.889,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1
138,Mike Batiste,MEM,75,16.7,0.4,0.2,0.4,0.422,0.0,0.1,0.222,0.1,0.1,0.784,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
139,Charles Cornelius Smith,POR,3,4.3,0.4,0.1,0.3,0.25,0.0,0.1,0.0,0.2,0.3,0.75,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.2
140,Courtney Alexander,NOP,66,20.6,0.4,0.1,0.4,0.382,0.0,0.0,0.333,0.1,0.1,0.808,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
141,Lonny Baxter,CHI,55,12.4,0.4,0.1,0.3,0.466,0.0,0.0,0.0,0.1,0.2,0.68,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.2
